,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,BuyAfterSale,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,FI_buy,FI_sell,FDS_buy,FDS_sell,IT_buy,IT_sell,DS_buy,DS_sell,DH_buy,DH_sell,stock_and_cache_dividend,revenue,revenue_month
2386,2021-09-23,2330,22736266,13406035166,588.0,593.0,588.0,588.0,2.0,22991,1.7,27.52,7.66,,3473000.0,2048108000.0,2048750000.0,333.0,14.0,6482595.0,450.0,27059.0,27190.0, ,1.0,4.0,0.0,6482595.0,14.0,80.0,70.0,12817166.0,15741197.0,0.0,0.0,7000.0,14000.0,145606.0,342106.0,131000.0,178000.0,,,
2387,2021-09-24,2330,17302848,10289114839,591.0,598.0,590.0,598.0,10.0,15796,1.67,27.98,7.79,,2461000.0,1459740000.0,1466910000.0,203.0,20.0,6482595.0,623.0,26619.0,27059.0, ,1.0,1.0,0.0,6482595.0,22.0,101.0,80.0,12557793.0,9320800.0,0.0,0.0,203000.0,149000.0,278000.0,258590.0,55018.0,36000.0,,,
2388,2021-09-27,2330,20034221,11993300562,600.0,602.0,593.0,602.0,4.0,16349,1.66,28.17,7.84,,3327000.0,1986510000.0,1992554000.0,136.0,14.0,6482595.0,464.0,26277.0,26619.0, ,4.0,3.0,2.0,6482595.0,50.0,146.0,101.0,15397690.0,13396352.0,0.0,0.0,41949.0,200000.0,124500.0,664212.0,24000.0,98000.0,,,
2389,2021-09-28,2330,17325896,10291543822,595.0,596.0,592.0,594.0,-8.0,16496,1.68,27.8,7.73,,1451000.0,862050000.0,862311000.0,451.0,11.0,6482595.0,119.0,26598.0,26277.0, ,0.0,42.0,0.0,6482595.0,4.0,108.0,146.0,10025956.0,14434307.0,0.0,0.0,187891.0,9000.0,80000.0,305817.0,66000.0,164077.0,,,
2390,2021-09-29,2330,51834124,30040354500,580.0,583.0,577.0,580.0,-14.0,95024,1.72,27.14,7.55,,6946000.0,4023764000.0,4025491000.0,1491.0,9.0,6482595.0,972.0,27108.0,26598.0, ,6.0,48.0,0.0,6482595.0,29.0,89.0,108.0,12683222.0,36797773.0,0.0,0.0,982841.0,139000.0,376000.0,4968881.0,606000.0,730960.0,,,
2391,2021-09-30,2330,36318623,21054651328,580.0,585.0,575.0,580.0,0.0,32973,1.72,27.14,7.55,,4564000.0,2643673000.0,2647540000.0,389.0,12.0,6482595.0,235.0,27250.0,27108.0, ,3.0,15.0,0.0,6482595.0,25.0,99.0,89.0,22956168.0,29093899.0,0.0,0.0,916729.0,68000.0,1262000.0,1258333.0,652000.0,220839.0,,,
2392,2021-10-01,2330,39006124,22368447571,579.0,579.0,571.0,574.0,-6.0,78088,1.74,26.86,7.47,,5388000.0,3088688000.0,3093286000.0,731.0,19.0,6482595.0,521.0,27441.0,27250.0, ,1.0,30.0,0.0,6482595.0,13.0,82.0,99.0,12910215.0,26273043.0,0.0,0.0,699000.0,0.0,228000.0,1336435.0,1048000.0,456265.0,,152685418000.0,9.0
2393,2021-10-04,2330,22288138,12741914919,574.0,575.0,569.0,572.0,-2.0,42147,1.75,26.77,7.45,,2938000.0,1679903000.0,1679134000.0,445.0,12.0,6482595.0,517.0,27357.0,27441.0, ,3.0,21.0,0.0,6482595.0,74.0,135.0,82.0,8775773.0,13708108.0,0.0,0.0,942727.0,0.0,343848.0,593000.0,980000.0,89979.0,,,
2394,2021-10-05,2330,36063650,20406526124,562.0,572.0,560.0,572.0,0.0,56678,1.75,26.77,7.45,,7405000.0,4184078000.0,4202769000.0,691.0,5.0,6482595.0,263.0,27780.0,27357.0, ,18.0,64.0,0.0,6482595.0,8.0,79.0,135.0,12249281.0,29511485.0,0.0,0.0,1100000.0,15000.0,887998.0,163795.0,921000.0,110973.0,,,
2395,2021-10-06,2330,33989379,19345468774,573.0,574.0,565.0,571.0,-1.0,53606,1.75,26.72,7.43,,8054000.0,4576272000.0,4587504000.0,547.0,5.0,6482595.0,220.0,28102.0,27780.0, ,4.0,16.0,0.0,6482595.0,56.0,119.0,79.0,19806322.0,25314100.0,0.0,0.0,751000.0,80000.0,310998.0,1931648.0,626000.0,66334.0,,,
2396,2021-10-07,2330,28480400,16458019782,575.0,582.0,572.0,580.0,9.0,23304,1.72,27.14,7.55,,5398000.0,3114246000.0,3121008000.0,532.0,16.0,6482595.0,804.0,27814.0,28102.0, ,1.0,31.0,0.0,6482595.0,45.0,133.0,119.0,18867085.0,18002337.0,0.0,0.0,297000.0,112000.0,1535016.0,339886.0,839289.0,19551.0,,,
2397,2021-10-08,2330,22601904,13051944932,582.0,583.0,573.0,575.0,-5.0,24157,1.74,26.91,7.49,,3429000.0,1977467000.0,1984265000.0,478.0,12.0,6482595.0,355.0,27925.0,27814.0, ,20.0,15.0,0.0,6482595.0,9.0,127.0,133.0,14959667.0,18485905.0,0.0,0.0,142000.0,16000.0,267998.0,174993.0,96000.0,101255.0,,,
2398,2021-10-12,2330,27126088,15455194493,570.0,575.0,564.0,575.0,0.0,32210,1.74,26.91,7.49,,6470000.0,3677984000.0,3689934000.0,457.0,10.0,6482595.0,332.0,28040.0,27925.0, ,8.0,23.0,0.0,6482595.0,22.0,126.0,127.0,13672748.0,19455225.0,0.0,0.0,498636.0,23000.0,353115.0,889986.0,241096.0,210201.0,,,
2399,2021-10-13,2330,19267437,11006807040,572.0,575.0,570.0,571.0,-4.0,18050,1.75,26.72,7.43,,3146000.0,1797491000.0,1797023000.0,515.0,12.0,6482595.0,124.0,28419.0,28040.0, ,0.0,5.0,1.0,6482595.0,27.0,147.0,126.0,9409824.0,14659095.0,0.0,0.0,761636.0,256000.0,805000.0,117586.0,162000.0,21746.0,,,
2400,2021-10-14,2330,14270641,8213170376,579.0,579.0,573.0,573.0,2.0,14814,1.75,26.81,7.46,,2628000.0,1512510000.0,1513046000.0,442.0,41.0,6482595.0,529.0,28291.0,28419.0, ,0.0,9.0,0.0,6482595.0,16.0,154.0,147.0,8184100.0,8409660.0,0.0,0.0,316636.0,3000.0,449993.0,419100.0,457000.0,21000.0,,,
2401,2021-10-15,2330,55305252,32878638999,592.0,600.0,586.0,600.0,27.0,61088,1.67,28.08,7.81,,6724000.0,3979291000.0,3990872000.0,791.0,40.0,6482595.0,2650.0,26392.0,28291.0, ,14.0,37.0,0.0,6482595.0,211.0,328.0,154.0,42409941.0,8672334.0,0.0,0.0,314636.0,20000.0,1205989.0,552000.0,366502.0,429000.0,,,
2402,2021-10-18,2330,19753943,11802365489,604.0,604.0,590.0,590.0,-10.0,21353,1.69,27.61,7.68,,3333000.0,1986866000.0,1997928000.0,608.0,19.0,6482595.0,820.0,26161.0,26392.0, ,5.0,96.0,0.0,6482595.0,23.0,255.0,328.0,9734078.0,10431122.0,0.0,0.0,78116.0,197000.0,957598.0,262970.0,77415.0,315997.0,,,
2403,2021-10-19,2330,18709936,11196540994,598.0,600.0,593.0,600.0,10.0,20482,1.67,28.08,7.81,,2339000.0,1397763000.0,1399425000.0,341.0,61.0,6482595.0,635.0,25806.0,26161.0, ,2.0,6.0,10.0,6482595.0,51.0,290.0,255.0,11594767.0,5995616.0,0.0,0.0,1172208.0,205000.0,1146066.0,232000.0,100000.0,88000.0,,,
2404,2021-10-20,2330,17537878,10527701553,603.0,604.0,597.0,598.0,-2.0,16410,1.67,27.98,7.79,,1676000.0,1005099000.0,1006327000.0,209.0,12.0,6482595.0,483.0,25520.0,25806.0, ,0.0,36.0,0.0,6482595.0,18.0,272.0,290.0,12296078.0,9366313.0,0.0,0.0,762560.0,37000.0,127858.0,506000.0,38359.0,280000.0,,,
2405,2021-10-21,2330,16882324,10116911921,602.0,603.0,595.0,596.0,-2.0,17599,1.68,27.89,7.76,,3387000.0,2031321000.0,2029214000.0,228.0,17.0,6482595.0,407.0,25324.0,25520.0, ,0.0,20.0,0.0,6482595.0,13.0,265.0,272.0,11463164.0,8877917.0,0.0,0.0,171103.0,45000.0,164538.0,429997.0,15153.0,209000.0,,,
2406,2021-10-22,2330,14236279,8520299817,600.0,602.0,594.0,600.0,4.0,12812,1.67,28.08,7.81,,1556000.0,929071000.0,932638000.0,235.0,7.0,6482595.0,554.0,24998.0,25324.0, ,3.0,22.0,0.0,6482595.0,23.0,266.0,265.0,10526911.0,6360688.0,0.0,0.0,229304.0,273000.0,155364.0,142000.0,69002.0,43000.0,,,
2407,2021-10-25,2330,17724968,10518554968,597.0,597.0,590.0,593.0,-7.0,16139,1.69,27.75,7.72,,3277000.0,1944292000.0,1946111000.0,444.0,5.0,6482595.0,299.0,25138.0,24998.0, ,0.0,64.0,4.0,6482595.0,10.0,208.0,266.0,9513066.0,10273548.0,0.0,0.0,143000.0,60000.0,479000.0,443000.0,25000.0,120774.0,,,
2408,2021-10-26,2330,27047187,16169131795,595.0,600.0,593.0,599.0,6.0,13081,1.67,28.03,7.8,,3456000.0,2061953000.0,2066034000.0,211.0,11.0,6482595.0,295.0,25043.0,25138.0, ,0.0,3.0,4.0,6482595.0,13.0,214.0,208.0,24148917.0,16816831.0,0.0,0.0,304000.0,31000.0,388182.0,508000.0,22699.0,236000.0,,,
2409,2021-10-27,2330,16260278,9708715733,598.0,599.0,594.0,599.0,0.0,12042,1.67,28.03,7.8,,1951000.0,1164250000.0,1165805000.0,121.0,5.0,6482595.0,206.0,24953.0,25043.0, ,0.0,6.0,0.0,6482595.0,3.0,211.0,214.0,13000315.0,10684088.0,0.0,0.0,250000.0,227000.0,165996.0,472123.0,3000.0,83923.0,,,
2410,2021-10-28,2330,16927154,10066068774,598.0,598.0,591.0,595.0,-4.0,15065,1.68,27.84,7.75,,1938000.0,1151332000.0,1153221000.0,252.0,9.0,6482595.0,150.0,25046.0,24953.0, ,1.0,12.0,0.0,6482595.0,4.0,203.0,211.0,12041182.0,13871386.0,0.0,0.0,15000.0,326000.0,102089.0,114027.0,14000.0,57189.0,,,
2411,2021-10-29,2330,27684673,16352758906,595.0,596.0,589.0,590.0,-5.0,19937,1.69,27.61,7.68,,2144000.0,1267305000.0,1267332000.0,795.0,38.0,6482595.0,202.0,25601.0,25046.0, ,0.0,20.0,0.0,6482595.0,2.0,185.0,203.0,20033563.0,23584384.0,0.0,0.0,10000.0,557000.0,220000.0,574261.0,34980.0,47244.0,,,
2412,2021-11-01,2330,17110357,10107402871,591.0,593.0,590.0,590.0,0.0,13798,1.69,27.61,7.68,,1955000.0,1155192000.0,1155127000.0,339.0,7.0,6482595.0,304.0,25629.0,25601.0, ,4.0,6.0,0.0,6482595.0,1.0,180.0,185.0,9435820.0,11330313.0,0.0,0.0,278000.0,252000.0,484587.0,114461.0,67000.0,18417.0,,134539477000.0,10.0
2413,2021-11-02,2330,16544999,9808608554,594.0,597.0,590.0,592.0,2.0,11662,1.69,27.7,7.71,,2499000.0,1482072000.0,1481366000.0,286.0,10.0,6482595.0,340.0,25565.0,25629.0, ,0.0,4.0,0.0,6482595.0,1.0,177.0,180.0,12558265.0,10043487.0,0.0,0.0,59000.0,212000.0,298607.0,122000.0,8000.0,31000.0,,,
2414,2021-11-03,2330,11404984,6773439607,597.0,597.0,592.0,592.0,0.0,8934,1.69,27.7,7.71,,1210000.0,718420000.0,720457000.0,87.0,6.0,6482595.0,217.0,25429.0,25565.0, ,0.0,4.0,0.0,6482595.0,0.0,173.0,177.0,8595797.0,6872543.0,0.0,0.0,221000.0,115000.0,100188.0,278000.0,21000.0,45000.0,,,
2415,2021-11-04,2330,18888245,11112246412,592.0,594.0,585.0,587.0,-5.0,22171,1.7,27.47,7.64,,2300000.0,1356147000.0,1352382000.0,525.0,3.0,6482595.0,350.0,25601.0,25429.0, ,13.0,32.0,0.0,6482595.0,2.0,143.0,173.0,8615472.0,12667579.0,0.0,0.0,53000.0,57000.0,401579.0,278590.0,165000.0,133000.0,,,
2416,2021-11-05,2330,35086799,20974569571,598.0,600.0,595.0,600.0,13.0,31929,1.67,28.08,7.81,,2484000.0,1481844000.0,1483894000.0,429.0,10.0,6482595.0,1295.0,24725.0,25601.0, ,1.0,23.0,0.0,6482595.0,234.0,354.0,143.0,30772912.0,8231673.0,0.0,0.0,10000.0,335000.0,311600.0,275410.0,85178.0,72000.0,,,
2417,2021-11-08,2330,20886897,12544595323,600.0,602.0,598.0,602.0,2.0,17964,1.66,28.17,7.84,,1801000.0,1081236000.0,1082073000.0,188.0,1.0,6482595.0,666.0,24246.0,24725.0, ,0.0,112.0,8.0,6482595.0,6.0,240.0,354.0,13787193.0,9573371.0,0.0,0.0,166000.0,264000.0,153545.0,144000.0,14000.0,31000.0,,,
2418,2021-11-09,2330,42340785,25935652781,611.0,617.0,610.0,611.0,9.0,42855,1.64,28.59,7.95,,5601000.0,3430594000.0,3432502000.0,549.0,25.0,6482595.0,1041.0,23729.0,24246.0, ,5.0,8.0,1.0,6482595.0,93.0,324.0,240.0,32102122.0,12215890.0,0.0,0.0,221000.0,377961.0,1087421.0,242410.0,170976.0,169000.0,,,
2419,2021-11-10,2330,18518512,11303615778,611.0,612.0,608.0,612.0,1.0,19147,1.63,28.64,7.97,,1481000.0,904097000.0,904491000.0,134.0,1.0,6482595.0,530.0,23332.0,23729.0, ,0.0,19.0,0.0,6482595.0,74.0,379.0,324.0,12382851.0,10188674.0,0.0,0.0,273000.0,202000.0,569880.0,287000.0,4000.0,41000.0,,,
2420,2021-11-11,2330,20257792,12225622771,600.0,606.0,600.0,606.0,-6.0,16140,1.65,28.36,7.89,,2506000.0,1509649000.0,1512947000.0,223.0,42.0,6482595.0,471.0,23042.0,23332.0, ,8.0,82.0,8.0,6482595.0,3.0,292.0,379.0,12298838.0,13812355.0,0.0,0.0,111000.0,498000.0,369600.0,196679.0,35000.0,59000.0,,,
2421,2021-11-12,2330,21373014,12801799429,610.0,611.0,602.0,604.0,-2.0,13869,1.66,27.33,7.54,,3122000.0,1894461000.0,1897884000.0,283.0,7.0,6482595.0,359.0,22959.0,23042.0, ,20.0,26.0,31.0,6482595.0,77.0,312.0,292.0,15125101.0,14509146.0,0.0,0.0,72000.0,420000.0,761938.0,432036.0,33000.0,64041.0,,,
2422,2021-11-15,2330,17140935,10434209332,609.0,611.0,607.0,608.0,4.0,13140,1.64,27.51,7.59,,1341000.0,816499000.0,816254000.0,233.0,12.0,6482595.0,575.0,22605.0,22959.0, ,1.0,0.0,0.0,6482595.0,21.0,333.0,312.0,10978859.0,8977842.0,0.0,0.0,56000.0,1212000.0,170693.0,164000.0,9000.0,47000.0,,,
2423,2021-11-16,2330,21776308,13285168416,612.0,612.0,608.0,610.0,2.0,14487,1.64,27.6,7.62,,2248000.0,1370895000.0,1372090000.0,68.0,14.0,6482595.0,318.0,22341.0,22605.0, ,0.0,4.0,0.0,6482595.0,4.0,333.0,333.0,16295738.0,13891485.0,0.0,0.0,391000.0,140000.0,430197.0,214000.0,22973.0,45000.0,,,
2424,2021-11-17,2330,21829653,13330782804,615.0,615.0,608.0,610.0,0.0,14807,1.64,27.6,7.62,,1856000.0,1132261000.0,1136370000.0,188.0,2.0,6482595.0,296.0,22231.0,22341.0, ,1.0,5.0,0.0,6482595.0,0.0,328.0,333.0,16826378.0,14585797.0,0.0,0.0,5000.0,399000.0,458168.0,303000.0,110487.0,68000.0,,,
2425,2021-11-18,2330,22933191,14019057524,613.0,614.0,607.0,613.0,3.0,15913,1.63,27.74,7.66,,3365000.0,2054867000.0,2060192000.0,430.0,5.0,6482595.0,463.0,22193.0,22231.0, ,0.0,13.0,0.0,6482595.0,8.0,323.0,328.0,17781775.0,13833917.0,0.0,0.0,55000.0,478000.0,385640.0,259000.0,53550.0,63000.0,,,
2426,2021-11-19,2330,38847820,24047156185,622.0,623.0,617.0,618.0,5.0,32179,1.62,27.96,7.72,,3946000.0,2441907000.0,2442422000.0,1371.0,20.0,6482595.0,904.0,22640.0,22193.0, ,2.0,5.0,0.0,6482595.0,18.0,336.0,323.0,27239791.0,17189891.0,0.0,0.0,29000.0,342915.0,660120.0,269130.0,188393.0,27000.0,,,
2427,2021-11-22,2330,23296854,14354639781,618.0,618.0,615.0,615.0,-3.0,14108,1.63,27.83,7.68,,2497000.0,1539313000.0,1539535000.0,314.0,4.0,6482595.0,617.0,22333.0,22640.0, ,1.0,2.0,0.0,6482595.0,1.0,335.0,336.0,17643827.0,18537112.0,0.0,0.0,38000.0,106000.0,320064.0,143000.0,88262.0,11000.0,,,
2428,2021-11-23,2330,20022520,12266300247,615.0,615.0,611.0,612.0,-3.0,15011,1.63,27.69,7.64,,3200000.0,1960554000.0,1961250000.0,218.0,6.0,6482595.0,248.0,22297.0,22333.0, ,0.0,36.0,0.0,6482595.0,3.0,302.0,335.0,15035800.0,14267823.0,0.0,0.0,45000.0,157000.0,34200.0,306000.0,28000.0,39000.0,,,
2429,2021-11-24,2330,22978524,13904268592,612.0,612.0,602.0,603.0,-9.0,23584,1.66,27.29,7.53,,2753000.0,1666133000.0,1670855000.0,688.0,2.0,6482595.0,140.0,22843.0,22297.0, ,1.0,115.0,0.0,6482595.0,5.0,192.0,302.0,11059154.0,15329362.0,0.0,0.0,234000.0,263000.0,964000.0,500934.0,236000.0,28000.0,,,
2430,2021-11-25,2330,14171433,8551663451,605.0,607.0,601.0,603.0,0.0,14137,1.66,27.29,7.53,,1169000.0,705238000.0,706154000.0,232.0,0.0,6482595.0,263.0,22812.0,22843.0, ,1.0,3.0,0.0,6482595.0,6.0,195.0,192.0,7639126.0,9678320.0,0.0,0.0,54000.0,333000.0,44598.0,337000.0,28000.0,22000.0,,,
2431,2021-11-26,2330,27882175,16609442268,598.0,601.0,592.0,596.0,-7.0,47638,1.68,26.97,7.44,,3152000.0,1879071000.0,1880171000.0,888.0,2.0,6482595.0,342.0,23356.0,22812.0, ,2.0,86.0,0.0,6482595.0,2.0,111.0,195.0,10904748.0,20715281.0,0.0,0.0,312000.0,192000.0,96000.0,1345111.0,85000.0,223598.0,,,
2432,2021-11-29,2330,24160615,14360266132,594.0,598.0,591.0,593.0,-3.0,23653,1.69,26.83,7.41,,4015000.0,2383813000.0,2390075000.0,396.0,27.0,6482595.0,226.0,23499.0,23356.0, ,1.0,17.0,0.0,6482595.0,10.0,104.0,111.0,14010649.0,17037157.0,0.0,0.0,645307.0,124000.0,382985.0,340498.0,36000.0,44000.0,,,
2433,2021-11-30,2330,69160408,41208103150,597.0,600.0,591.0,596.0,3.0,24427,1.68,26.97,7.44,,12302000.0,7329095000.0,7335347000.0,654.0,29.0,6482595.0,214.0,23910.0,23499.0, ,4.0,17.0,0.0,6482595.0,10.0,97.0,104.0,57259527.0,64216033.0,0.0,0.0,326591.0,201000.0,709000.0,1101051.0,17000.0,212169.0,,,
2434,2021-12-01,2330,30119408,18021861252,596.0,603.0,594.0,600.0,4.0,15695,1.67,27.15,7.49,,2437000.0,1455167000.0,1455565000.0,678.0,2.0,6482595.0,456.0,24130.0,23910.0, ,0.0,8.0,0.0,6482595.0,10.0,99.0,97.0,25244889.0,21284699.0,0.0,0.0,223000.0,11000.0,1233720.0,156445.0,32000.0,101000.0,,148267599000.0,11.0
2435,2021-12-02,2330,48720976,29780012954,605.0,615.0,602.0,615.0,15.0,40629,1.63,27.83,7.68,,5740000.0,3497044000.0,3506315000.0,704.0,5.0,6482595.0,1553.0,23276.0,24130.0, ,3.0,6.0,0.0,6482595.0,92.0,185.0,99.0,41556424.0,16135120.0,0.0,0.0,337934.0,163000.0,384849.0,653172.0,192289.0,316000.0,,,
2436,2021-12-03,2330,27571974,16798271782,614.0,614.0,606.0,608.0,-7.0,16197,1.64,27.51,7.59,,2752000.0,1676704000.0,1678474000.0,949.0,19.0,6482595.0,553.0,23653.0,23276.0, ,0.0,55.0,2.0,6482595.0,1.0,129.0,185.0,20098052.0,21041051.0,0.0,0.0,104000.0,163000.0,247993.0,453915.0,42600.0,54004.0,,,
2437,2021-12-06,2330,24474913,14740969839,603.0,609.0,600.0,600.0,-8.0,19139,1.67,27.15,7.49,,3867000.0,2327784000.0,2333844000.0,831.0,3.0,6482595.0,130.0,24351.0,23653.0, ,7.0,51.0,3.0,6482595.0,2.0,77.0,129.0,11470012.0,21357613.0,0.0,0.0,101000.0,43000.0,182702.0,250508.0,74000.0,35000.0,,,
2438,2021-12-07,2330,21105883,12704452330,602.0,607.0,597.0,607.0,7.0,22160,1.65,27.47,7.58,,3671000.0,2204863000.0,2211316000.0,339.0,37.0,6482595.0,356.0,24297.0,24351.0, ,0.0,27.0,3.0,6482595.0,6.0,53.0,77.0,12554984.0,14504638.0,0.0,0.0,37000.0,42000.0,216825.0,368436.0,42000.0,64002.0,,,
2439,2021-12-08,2330,22194708,13490034097,614.0,614.0,602.0,602.0,-5.0,15634,1.66,27.24,7.52,,3862000.0,2350367000.0,2350662000.0,401.0,11.0,6482595.0,442.0,24245.0,24297.0, ,1.0,9.0,0.0,6482595.0,1.0,45.0,53.0,14574731.0,14674620.0,0.0,0.0,68000.0,97000.0,365500.0,4000.0,19480.0,42301.0,,,
2440,2021-12-09,2330,12467833,7554386680,606.0,608.0,602.0,608.0,6.0,9231,1.64,27.51,7.59,,1326000.0,801731000.0,802762000.0,113.0,124.0,6482595.0,240.0,23994.0,24245.0,X ,3.0,2.0,1.0,6482595.0,0.0,42.0,45.0,9701765.0,7645837.0,0.0,0.0,2000.0,56074.0,326868.0,212000.0,18000.0,104000.0,,,
2441,2021-12-10,2330,11371659,6874539365,605.0,608.0,602.0,605.0,-3.0,9215,1.65,27.38,7.56,,1168000.0,705248000.0,706600000.0,455.0,4.0,6482595.0,124.0,24321.0,23994.0,X ,0.0,29.0,4.0,6482595.0,0.0,9.0,42.0,7989001.0,8600619.0,0.0,0.0,23000.0,66000.0,189414.0,11000.0,53000.0,17000.0,,,
2442,2021-12-13,2330,17994933,10887156003,609.0,610.0,601.0,601.0,-4.0,12503,1.66,27.19,7.51,Y,1280000.0,777704000.0,775480000.0,881.0,9.0,6482595.0,398.0,24795.0,24321.0,X ,0.0,0.0,9.0,6482595.0,0.0,0.0,9.0,11775928.0,15029052.0,0.0,0.0,423000.0,35000.0,134181.0,101524.0,126000.0,17999.0,,,
2443,2021-12-14,2330,22997961,13757424386,598.0,600.0,597.0,599.0,-2.0,21324,1.67,27.1,7.48,Y,1861000.0,1112994000.0,1113740000.0,406.0,4.0,6482595.0,704.0,24494.0,24796.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,11267194.0,18060678.0,0.0,0.0,2091198.0,25000.0,147000.0,154334.0,46000.0,131203.0,,,
2444,2021-12-15,2330,22419040,13420958112,597.0,601.0,596.0,600.0,1.0,19195,1.67,27.15,7.49,Y,2441000.0,1459552000.0,1462424000.0,513.0,15.0,6482595.0,452.0,24540.0,24494.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,12440101.0,18197019.0,0.0,0.0,673000.0,39000.0,1044000.0,303258.0,54000.0,175463.0,,,
2445,2021-12-16,2330,22151282,13370280179,605.0,605.0,601.0,605.0,0.0,15515,1.65,27.38,7.56,Y,1188000.0,716384000.0,717904000.0,692.0,21.0,6482595.0,633.0,24578.0,24540.0, ,47.0,0.0,0.0,6482595.0,28.0,28.0,0.0,15859177.0,11124576.0,0.0,0.0,252000.0,282944.0,435722.0,123000.0,83982.0,32000.0,2.75,,
2446,2021-12-17,2330,30319495,18339763894,601.0,607.0,599.0,607.0,2.0,11667,1.65,27.47,7.58,Y,2580000.0,1555951000.0,1561005000.0,207.0,16.0,6482595.0,964.0,23805.0,24578.0, ,3.0,3.0,0.0,6482595.0,98.0,123.0,28.0,27184791.0,22300276.0,0.0,0.0,409000.0,370000.0,169998.0,368792.0,17000.0,147000.0,,,
2447,2021-12-20,2330,22381761,13446342438,607.0,607.0,598.0,598.0,-9.0,18943,1.67,27.06,7.47,,2485000.0,1492409000.0,1494848000.0,849.0,11.0,6482595.0,254.0,24389.0,23805.0, ,2.0,70.0,0.0,6482595.0,12.0,65.0,123.0,11658134.0,16996849.0,0.0,0.0,247871.0,180849.0,184000.0,896130.0,33000.0,61792.0,,,
2448,2021-12-21,2330,17669559,10560361874,597.0,600.0,595.0,597.0,-1.0,17336,1.68,27.01,7.46,,2083000.0,1244687000.0,1245606000.0,788.0,5.0,6482595.0,62.0,25110.0,24389.0, ,4.0,5.0,2.0,6482595.0,10.0,68.0,65.0,11206302.0,14637220.0,0.0,0.0,319296.0,249000.0,490000.0,22000.0,313000.0,20189.0,,,
2449,2021-12-22,2330,10127887,6067689422,598.0,601.0,598.0,600.0,3.0,8238,1.67,27.15,7.49,,1091000.0,653519000.0,653655000.0,324.0,3.0,6482595.0,688.0,24743.0,25110.0, ,0.0,7.0,1.0,6482595.0,5.0,65.0,68.0,7637924.0,6242679.0,0.0,0.0,197000.0,327095.0,89000.0,32000.0,40000.0,18000.0,,,
2450,2021-12-23,2330,16910501,10238270336,607.0,608.0,602.0,606.0,6.0,12888,1.65,27.42,7.57,,1175000.0,711099000.0,711958000.0,354.0,17.0,6482595.0,770.0,24310.0,24743.0, ,0.0,11.0,1.0,6482595.0,6.0,59.0,65.0,12939422.0,4461039.0,0.0,0.0,208000.0,259944.0,302077.0,135000.0,52000.0,53000.0,,,
2451,2021-12-24,2330,12008673,7276331245,606.0,609.0,604.0,604.0,-2.0,10444,1.66,27.33,7.54,,1471000.0,891343000.0,891875000.0,752.0,14.0,6482595.0,343.0,24705.0,24310.0, ,3.0,3.0,0.0,6482595.0,18.0,74.0,59.0,7562478.0,2852828.0,0.0,0.0,173000.0,286611.0,539990.0,112000.0,43158.0,46000.0,,,
2452,2021-12-27,2330,16771900,10193462167,604.0,610.0,604.0,606.0,2.0,16637,1.65,27.42,7.57,,2451000.0,1489428000.0,1488562000.0,886.0,5.0,6482595.0,696.0,24890.0,24705.0, ,1.0,3.0,0.0,6482595.0,13.0,84.0,74.0,10539935.0,4657539.0,0.0,0.0,15000.0,374841.0,861000.0,51000.0,171643.0,9362.0,,,
2453,2021-12-28,2330,35156339,21569506434,610.0,615.0,610.0,615.0,9.0,36241,1.63,27.83,7.68,,2510000.0,1537744000.0,1539775000.0,738.0,4.0,6482595.0,1185.0,24439.0,24890.0, ,3.0,2.0,0.0,6482595.0,63.0,145.0,84.0,26242600.0,6887655.0,0.0,0.0,655000.0,174000.0,453067.0,58000.0,382500.0,265000.0,,,
2454,2021-12-29,2330,25604320,15788043027,615.0,619.0,614.0,616.0,1.0,28804,1.62,27.87,7.69,,2225000.0,1369732000.0,1372274000.0,1481.0,25.0,6482595.0,843.0,25052.0,24439.0, ,2.0,9.0,7.0,6482595.0,28.0,157.0,145.0,14213393.0,9263692.0,0.0,0.0,681000.0,484826.0,1006000.0,42000.0,287065.0,328000.0,,,
2455,2021-12-30,2330,20522055,12654016133,619.0,620.0,615.0,615.0,-1.0,15565,1.63,27.83,7.68,,1306000.0,805710000.0,806659000.0,847.0,134.0,6482595.0,564.0,25201.0,25052.0, ,0.0,12.0,1.0,6482595.0,16.0,160.0,157.0,12412832.0,12459762.0,0.0,0.0,276000.0,381177.0,552000.0,227000.0,117157.0,83000.0,,,
2456,2022-01-03,2330,73703302,46249716919,619.0,632.0,618.0,631.0,16.0,88508,1.58,28.55,7.88,,11233000.0,7032487000.0,7045953000.0,3438.0,3.0,6482595.0,2176.0,26460.0,25201.0, ,14.0,7.0,0.0,6482595.0,166.0,319.0,160.0,44651940.0,12114783.0,0.0,0.0,1197044.0,35000.0,2265074.0,512179.0,465641.0,85000.0,,,
